"license_year","hunting_district","hunters","total_harvest","bulls","cows","bow","rifle","x6_or_more_points","success_rate_per_hunter"
2013,"341",NA,73,59,14,11,62,22,NA
2013,"343",NA,84,39,41,5,80,6,NA
2013,"350",NA,118,64,51,19,98,17,NA
2013,"360",NA,220,164,53,33,187,69,NA
2013,"361",NA,35,8,21,0,35,6,NA
2013,"362",NA,102,69,33,11,91,27,NA
2013,"370",NA,93,45,49,5,88,17,NA
2013,"380",NA,487,248,228,38,450,43,NA
2013,"388",NA,11,6,6,3,8,0,NA
2013,"390",NA,206,103,95,20,186,73,NA
2013,"391",NA,311,181,119,13,298,83,NA
2013,"392",NA,317,162,150,39,278,45,NA
2013,"393",NA,444,233,197,35,409,137,NA
2013,"400",NA,3,0,3,0,3,0,NA
2013,"401",NA,62,18,37,10,52,12,NA
2013,"403",NA,3,0,3,0,3,0,NA
2013,"404",NA,26,22,4,11,15,14,NA
2013,"405",NA,6,6,0,3,3,3,NA
2013,"406",NA,11,3,6,3,8,0,NA
2013,"410",NA,531,219,307,189,342,161,NA
2013,"411",NA,315,150,155,103,212,97,NA
2013,"412",NA,170,53,108,23,148,33,NA
2013,"413",NA,132,59,68,27,105,25,NA
2013,"415",NA,16,5,8,2,14,3,NA
2013,"416",NA,402,214,176,46,357,102,NA
2013,"417",NA,123,49,68,19,104,38,NA
2013,"418",NA,50,25,25,6,45,11,NA
2013,"419",NA,43,22,21,2,41,8,NA
2013,"420",NA,50,10,35,0,50,3,NA
2013,"421",NA,169,53,105,14,155,45,NA
2013,"422",NA,174,61,99,10,164,25,NA
2013,"423",NA,91,50,38,8,83,25,NA
2013,"424",NA,23,11,12,0,23,0,NA
2013,"425",NA,160,36,115,17,143,25,NA
2013,"426",NA,43,17,23,0,43,15,NA
2013,"432",NA,94,35,53,3,91,19,NA
2013,"441",NA,92,31,58,8,83,17,NA
2013,"442",NA,187,53,126,5,182,28,NA
2013,"444",NA,28,17,8,0,28,6,NA
2013,"445",NA,317,163,143,28,289,107,NA
2013,"446",NA,417,167,228,38,379,98,NA
2013,"447",NA,220,99,112,48,172,60,NA
2013,"448",NA,110,55,50,10,99,14,NA
2013,"449",NA,156,73,75,14,142,20,NA
2013,"450",NA,56,11,45,11,45,8,NA
2013,"452",NA,108,50,55,17,92,11,NA
2013,"454",NA,136,61,66,11,124,17,NA
2013,"455",NA,103,42,56,3,100,28,NA
2013,"471",NA,5,0,2,0,5,0,NA
2013,"500",NA,61,26,35,6,55,16,NA
2013,"502",NA,25,6,14,6,19,3,NA
2013,"511",NA,34,20,11,11,22,8,NA
2013,"530",NA,55,31,22,20,36,20,NA
2013,"540",NA,154,87,60,20,134,25,NA
2013,"560",NA,303,158,143,26,277,55,NA
2013,"570",NA,93,34,54,2,92,24,NA
2013,"575",NA,126,38,77,0,126,18,NA
2013,"590",NA,333,173,150,76,257,113,NA
2013,"600",NA,3,3,0,0,3,3,NA
2013,"611",NA,2,2,0,0,2,0,NA
2013,"620",NA,133,87,46,74,59,57,NA
2013,"621",NA,118,54,62,36,82,38,NA
2013,"622",NA,233,42,183,22,211,26,NA
2013,"630",NA,6,2,3,0,6,0,NA
2013,"631",NA,79,43,34,23,56,21,NA
2013,"632",NA,30,16,14,10,20,9,NA
2013,"650",NA,6,3,3,0,6,0,NA
2013,"651",NA,6,6,0,0,6,0,NA
2013,"670",NA,14,14,0,0,14,8,NA
2013,"680",NA,10,3,5,2,8,3,NA
2013,"690",NA,74,47,27,21,52,44,NA
2013,"700",NA,503,198,289,100,403,124,NA
2013,"702",NA,103,29,66,16,87,18,NA
2013,"703",NA,20,20,0,3,17,3,NA
2013,"704",NA,213,92,110,46,167,59,NA
2013,"705",NA,58,35,23,23,36,24,NA
2014,"100",1760,94,87,7,31,63,25,0.0534090909090909
2014,"101",1459,63,45,18,9,54,11,0.0431802604523646
2014,"102",1140,38,31,7,11,27,17,0.0333333333333333
2014,"103",1892,64,56,8,17,48,14,0.0338266384778013
2014,"104",1197,45,42,3,6,40,20,0.037593984962406
2014,"109",311,24,6,18,0,24,0,0.0771704180064309
2014,"110",844,25,25,0,6,20,9,0.0296208530805687
2014,"120",1055,31,31,0,11,20,9,0.0293838862559242
2014,"121",2585,246,116,126,39,207,40,0.0951644100580271
2014,"122",1511,57,38,19,25,32,16,0.0377233620119126
2014,"123",617,35,23,13,11,24,11,0.0567260940032415
2014,"124",340,22,11,10,9,12,0,0.0647058823529412
2014,"130",1136,45,42,3,14,31,9,0.039612676056338
2014,"132",463,25,17,9,3,23,9,0.0539956803455724
2014,"140",652,13,11,2,0,13,3,0.0199386503067485
2014,"141",175,11,11,0,6,6,6,0.0628571428571429
2014,"150",377,64,61,3,3,61,26,0.169761273209549
2014,"151",75,6,6,0,0,6,6,0.08
2014,"170",200,17,14,3,0,17,3,0.085
2014,"200",449,32,25,7,3,29,9,0.0712694877505568
2014,"201",1245,78,59,17,11,67,20,0.0626506024096386
2014,"202",825,49,39,7,6,43,13,0.0593939393939394
2014,"203",834,37,34,3,9,28,6,0.0443645083932854
2014,"204",1032,106,73,32,20,86,25,0.102713178294574
2014,"210",1576,272,132,136,33,239,58,0.17258883248731
2014,"211",633,94,76,16,28,66,45,0.148499210110585
2014,"212",1930,394,167,198,45,349,52,0.204145077720207
2014,"213",821,220,96,116,25,196,20,0.267965895249695
2014,"214",685,92,51,35,17,75,11,0.134306569343066
2014,"215",2568,487,261,204,59,428,56,0.189641744548287
2014,"216",537,59,48,11,3,56,11,0.109869646182495
2014,"240",1289,204,110,85,19,185,34,0.158262218774244
2014,"250",132,22,22,0,9,13,10,0.166666666666667
2014,"260",192,26,17,7,10,15,0,0.135416666666667
2014,"261",652,93,62,32,22,71,23,0.142638036809816
2014,"262",240,73,6,62,3,70,3,0.304166666666667
2014,"270",2488,430,359,64,58,372,133,0.172829581993569
2014,"280",232,23,20,3,0,23,11,0.0991379310344828
2014,"281",1538,130,99,31,31,99,37,0.0845253576072822
2014,"282",171,12,3,9,0,12,3,0.0701754385964912
2014,"283",1134,101,45,56,38,63,25,0.0890652557319224
2014,"284",187,6,3,3,3,3,3,0.0320855614973262
2014,"285",1573,79,68,11,9,71,17,0.0502225047679593
2014,"290",204,40,20,21,16,25,6,0.196078431372549
2014,"291",817,174,54,110,17,157,11,0.21297429620563
2014,"292",1768,160,71,86,14,146,20,0.0904977375565611
2014,"293",1781,171,121,44,23,149,45,0.0960134755755194
2014,"298",652,143,64,71,7,135,27,0.219325153374233
2014,"300",1300,370,219,129,44,326,55,0.284615384615385
2014,"301",1192,120,69,48,8,112,28,0.100671140939597
2014,"302",849,248,140,100,11,237,43,0.292108362779741
2014,"309",198,52,27,23,6,47,14,0.262626262626263
2014,"310",756,108,98,7,33,76,62,0.142857142857143
2014,"311",1086,258,129,121,34,224,75,0.237569060773481
2014,"312",1447,375,211,158,23,352,113,0.259156876295784
2014,"313",1017,349,315,31,19,330,152,0.343166175024582
2014,"314",1443,470,204,239,38,431,124,0.325710325710326
2014,"315",1933,433,170,230,56,377,91,0.224004138644594
2014,"316",108,11,9,3,0,11,3,0.101851851851852
2014,"317",729,167,98,66,14,153,62,0.229080932784636
2014,"318",1435,187,110,70,46,141,40,0.130313588850174
2014,"319",1434,200,152,47,34,166,37,0.139470013947001
2014,"320",995,152,76,71,12,140,20,0.152763819095477
2014,"321",1544,332,116,190,89,243,40,0.215025906735751
2014,"322",997,231,130,87,23,208,51,0.231695085255767
2014,"323",1495,329,130,176,26,303,53,0.220066889632107
2014,"324",1727,407,178,203,48,359,59,0.235668789808917
2014,"325",2119,594,262,305,25,569,103,0.280320906087777
2014,"326",573,133,57,65,9,124,25,0.232111692844677
2014,"327",1916,601,185,376,54,547,68,0.313674321503132
2014,"328",674,193,102,82,32,161,25,0.286350148367953
2014,"329",1583,406,251,143,67,339,93,0.256475047378395
2014,"330",1013,209,107,93,23,186,51,0.206317867719645
2014,"331",1753,207,144,60,23,185,37,0.118083285795779
2014,"332",1209,202,127,69,48,154,31,0.167080231596361
2014,"333",931,126,65,55,20,106,25,0.135338345864662
2014,"334",646,97,28,64,23,74,9,0.15015479876161
2014,"335",1365,248,105,125,31,217,31,0.181684981684982
2014,"339",833,68,55,9,3,65,19,0.0816326530612245
2014,"340",2675,518,248,265,26,493,70,0.193644859813084
2014,"341",693,102,56,42,20,82,23,0.147186147186147
2014,"343",1230,155,102,51,21,134,48,0.126016260162602
2014,"350",1298,164,90,67,17,147,20,0.126348228043143
2014,"360",1896,401,206,181,31,370,93,0.211497890295359
2014,"361",485,54,20,34,23,32,11,0.111340206185567
2014,"362",924,218,107,106,20,199,54,0.235930735930736
2014,"370",953,158,104,51,3,155,28,0.165792235047219
2014,"380",3862,711,345,330,74,637,82,0.184101501812532
2014,"388",145,20,11,9,0,20,0,0.137931034482759
2014,"390",750,272,130,129,26,247,76,0.362666666666667
2014,"391",1579,406,239,152,35,372,89,0.257124762507916
2014,"392",2018,350,174,164,40,310,54,0.173439048562934
2014,"393",2283,745,284,424,59,686,130,0.326325010950504
2014,"400",85,6,3,3,0,6,0,0.0705882352941176
2014,"401",460,121,22,94,11,111,16,0.26304347826087
2014,"403",28,0,0,0,0,0,0,0
2014,"404",191,25,3,19,0,25,0,0.130890052356021
2014,"405",45,3,3,0,0,3,0,0.0666666666666667
2014,"406",49,3,3,0,0,3,0,0.0612244897959184
2014,"410",2037,398,234,152,197,201,188,0.195385370643103
2014,"411",1332,296,125,145,74,221,90,0.222222222222222
2014,"412",607,227,79,132,33,194,65,0.373970345963756
2014,"413",1116,170,93,71,19,150,45,0.152329749103943
2014,"415",205,23,11,11,3,20,6,0.11219512195122
2014,"416",1790,355,190,137,51,304,68,0.198324022346369
2014,"417",674,138,49,81,3,136,44,0.204747774480712
2014,"418",359,76,57,16,11,64,31,0.211699164345404
2014,"419",126,23,11,11,0,23,9,0.182539682539683
2014,"420",332,67,18,46,3,64,5,0.201807228915663
2014,"421",443,177,52,117,9,169,32,0.399548532731377
2014,"422",722,183,90,87,22,161,34,0.253462603878116
2014,"423",474,133,37,91,14,119,25,0.280590717299578
2014,"424",393,28,23,6,6,23,17,0.0712468193384224
2014,"425",501,108,35,60,6,102,27,0.215568862275449
2014,"426",317,75,26,49,8,66,15,0.236593059936909
2014,"432",1135,160,82,70,14,146,25,0.140969162995595
2014,"441",641,122,28,94,13,109,22,0.190327613104524
2014,"442",1036,171,71,93,9,162,42,0.165057915057915
2014,"444",223,37,11,23,3,34,3,0.165919282511211
2014,"445",701,286,111,166,14,272,79,0.407988587731812
2014,"446",1352,557,203,309,43,514,94,0.41198224852071
2014,"447",1105,303,83,192,55,248,59,0.27420814479638
2014,"448",1238,148,93,47,23,126,37,0.119547657512116
2014,"449",759,152,71,73,11,141,17,0.200263504611331
2014,"450",253,42,3,33,0,42,0,0.16600790513834
2014,"452",627,197,74,118,23,174,31,0.314194577352472
2014,"454",1211,162,65,92,6,157,17,0.133773740710157
2014,"455",317,131,65,60,25,107,44,0.413249211356467
2014,"471",52,10,4,6,0,10,1,0.192307692307692
2014,"500",375,44,19,24,6,39,12,0.117333333333333
2014,"502",203,38,15,20,3,35,5,0.187192118226601
2014,"511",253,40,28,11,20,20,19,0.158102766798419
2014,"530",501,88,44,42,12,76,20,0.17564870259481
2014,"540",1012,268,116,135,3,265,34,0.264822134387352
2014,"560",1164,330,178,141,28,302,51,0.283505154639175
2014,"570",418,105,44,55,0,105,20,0.251196172248804
2014,"575",582,118,33,76,5,114,14,0.202749140893471
2014,"590",1780,394,220,163,87,307,125,0.221348314606742
2014,"600",99,6,6,0,0,6,3,0.0606060606060606
2014,"611",23,3,3,0,3,0,3,0.130434782608696
2014,"620",646,112,80,25,48,64,51,0.173374613003096
2014,"621",584,85,67,16,38,48,54,0.145547945205479
2014,"622",588,119,51,66,37,82,40,0.202380952380952
2014,"630",31,9,5,4,7,2,5,0.290322580645161
2014,"631",278,56,45,11,27,29,32,0.201438848920863
2014,"632",145,37,25,12,19,18,22,0.255172413793103
2014,"640",16,3,3,0,0,3,0,0.1875
2014,"670",68,3,3,0,0,3,0,0.0441176470588235
2014,"680",73,6,6,0,5,1,6,0.0821917808219178
2014,"690",283,71,42,29,20,51,36,0.250883392226148
2014,"700",1283,377,209,151,122,255,143,0.293842556508184
2014,"702",617,150,73,71,58,91,59,0.243111831442464
2014,"703",211,38,36,3,2,37,9,0.180094786729858
2014,"704",907,217,102,109,59,158,85,0.239250275633958
2014,"705",351,96,53,43,31,65,49,0.273504273504274
2015,"100",1666,75,62,11,23,52,21,0.0450180072028812
2015,"101",1513,86,59,24,15,72,9,0.0568407138136153
2015,"102",1458,33,23,9,18,15,9,0.0226337448559671
2015,"103",1678,78,67,8,9,66,15,0.0464839094159714
2015,"104",1234,73,61,11,15,58,29,0.0591572123176661
2015,"109",375,39,6,30,0,39,0,0.104
2015,"110",826,29,26,3,15,14,9,0.0351089588377724
2015,"120",1020,43,37,5,3,40,15,0.042156862745098
2015,"121",2591,265,182,79,38,227,44,0.102277113083751
2015,"122",1437,53,38,12,9,44,15,0.0368823938761308
2015,"123",701,68,41,27,24,45,12,0.0970042796005706
2015,"124",248,10,9,2,0,10,0,0.0403225806451613
2015,"130",1123,45,40,5,12,34,9,0.0400712377560107
2015,"132",399,6,0,6,0,6,0,0.0150375939849624
2015,"140",647,37,23,14,18,20,15,0.0571870170015456
2015,"141",155,9,9,0,0,9,6,0.0580645161290323
2015,"150",295,61,58,3,0,61,31,0.206779661016949
2015,"151",41,6,6,0,0,6,6,0.146341463414634
2015,"170",275,20,9,9,6,15,3,0.0727272727272727
2015,"200",535,40,29,9,3,37,9,0.0747663551401869
2015,"201",1254,124,73,50,12,111,23,0.0988835725677831
2015,"202",976,62,53,8,9,54,12,0.0635245901639344
2015,"203",772,40,35,6,6,35,14,0.0518134715025907
2015,"204",1105,112,47,64,6,106,12,0.101357466063348
2015,"210",1458,260,142,110,22,237,72,0.178326474622771
2015,"211",531,67,41,26,12,55,20,0.126177024482109
2015,"212",2216,463,212,248,48,416,79,0.208935018050542
2015,"213",903,199,94,98,8,191,29,0.220376522702104
2015,"214",732,111,73,35,15,97,26,0.151639344262295
2015,"215",2797,553,275,253,34,511,82,0.197711834107973
2015,"216",447,74,35,37,9,66,21,0.165548098434004
2015,"240",1365,150,60,88,18,130,17,0.10989010989011
2015,"250",113,26,20,6,5,21,12,0.230088495575221
2015,"260",188,25,8,13,11,13,3,0.132978723404255
2015,"261",666,102,66,32,14,87,23,0.153153153153153
2015,"262",248,101,3,91,3,98,0,0.407258064516129
2015,"270",2768,437,326,106,44,393,82,0.157875722543353
2015,"280",194,24,18,6,0,24,3,0.123711340206186
2015,"281",1415,117,82,32,15,103,23,0.0826855123674912
2015,"282",141,29,9,18,0,29,0,0.205673758865248
2015,"283",1126,84,47,37,3,81,9,0.0746003552397869
2015,"284",189,28,12,16,13,15,9,0.148148148148148
2015,"285",1442,47,38,9,3,45,12,0.0325936199722607
2015,"290",274,41,4,33,11,30,3,0.14963503649635
2015,"291",945,197,56,134,12,186,18,0.208465608465608
2015,"292",1578,155,73,70,6,149,18,0.0982256020278834
2015,"293",1635,145,85,57,32,112,15,0.0886850152905199
2015,"298",520,137,34,94,11,126,22,0.263461538461538
2015,"300",1585,468,197,259,32,435,56,0.295268138801262
2015,"301",1032,125,70,47,21,105,40,0.121124031007752
2015,"302",1015,352,127,204,16,335,52,0.34679802955665
2015,"309",231,47,24,24,6,41,12,0.203463203463203
2015,"310",913,143,128,15,40,102,89,0.156626506024096
2015,"311",1157,341,130,192,13,328,88,0.294727744165946
2015,"312",1524,446,232,191,29,409,168,0.292650918635171
2015,"313",1318,509,472,35,18,487,274,0.386191198786039
2015,"314",1335,407,214,175,41,365,144,0.304868913857678
2015,"315",1854,503,182,291,30,470,73,0.271305285868393
2015,"316",94,9,3,6,0,9,0,0.0957446808510638
2015,"317",760,202,126,72,20,181,50,0.265789473684211
2015,"318",1451,249,132,108,35,205,44,0.171605789110958
2015,"319",1429,343,222,106,28,316,58,0.240027991602519
2015,"320",948,209,84,98,12,197,25,0.220464135021097
2015,"321",1464,326,91,210,59,267,44,0.222677595628415
2015,"322",1030,265,78,166,15,250,34,0.257281553398058
2015,"323",1491,291,135,150,35,255,65,0.195171026156942
2015,"324",1913,574,215,330,56,509,85,0.300052273915316
2015,"325",2549,970,359,558,13,948,132,0.380541388779914
2015,"326",530,173,41,117,9,164,12,0.326415094339623
2015,"327",1912,648,194,390,33,613,85,0.338912133891213
2015,"328",804,264,120,133,35,226,64,0.328358208955224
2015,"329",1940,615,253,319,37,578,79,0.31701030927835
2015,"330",1149,227,100,107,18,206,50,0.197563098346388
2015,"331",1657,288,173,109,32,253,59,0.173808086904043
2015,"332",1118,225,132,84,32,193,41,0.201252236135957
2015,"333",925,126,56,70,3,123,32,0.136216216216216
2015,"334",599,93,44,48,21,72,18,0.155258764607679
2015,"335",1438,221,113,108,31,190,17,0.153685674547983
2015,"339",728,127,43,76,0,127,11,0.174450549450549
2015,"340",2448,607,228,360,36,568,76,0.247957516339869
2015,"341",705,181,99,71,12,166,38,0.256737588652482
2015,"343",1161,168,85,78,15,154,38,0.144702842377261
2015,"350",1223,205,91,109,11,191,29,0.167620605069501
2015,"360",2307,721,384,302,38,682,188,0.312527091460772
2015,"361",474,60,24,36,9,51,6,0.126582278481013
2015,"362",1032,339,120,194,26,307,47,0.328488372093023
2015,"370",889,141,82,56,0,141,33,0.158605174353206
2015,"380",3936,716,342,347,66,650,89,0.181910569105691
2015,"388",182,32,12,18,3,29,6,0.175824175824176
2015,"390",763,309,146,154,21,282,87,0.404980340760157
2015,"391",1677,498,270,204,44,454,100,0.29695885509839
2015,"392",1968,457,167,277,42,415,62,0.232215447154472
2015,"393",2446,940,276,605,59,873,135,0.384300899427637
2015,"400",104,15,6,9,0,15,3,0.144230769230769
2015,"401",541,169,34,126,15,150,21,0.312384473197782
2015,"404",232,47,12,23,0,47,0,0.202586206896552
2015,"405",43,6,6,0,3,3,0,0.13953488372093
2015,"406",45,3,0,3,0,3,0,0.0666666666666667
2015,"410",2199,776,281,475,242,530,191,0.352887676216462
2015,"411",1436,336,166,147,66,267,131,0.233983286908078
2015,"412",652,207,52,137,25,176,39,0.317484662576687
2015,"413",1103,172,85,78,37,134,50,0.155938349954669
2015,"415",187,29,21,9,3,26,6,0.155080213903743
2015,"416",1667,293,115,152,37,256,59,0.175764847030594
2015,"417",563,155,50,94,22,134,49,0.275310834813499
2015,"418",443,75,54,21,12,63,21,0.169300225733634
2015,"419",147,29,9,17,6,23,3,0.197278911564626
2015,"420",425,87,32,46,3,84,10,0.204705882352941
2015,"421",419,175,82,87,3,172,23,0.417661097852029
2015,"422",572,165,63,93,3,159,35,0.288461538461538
2015,"423",391,129,68,56,12,118,32,0.329923273657289
2015,"424",355,18,12,3,3,15,3,0.0507042253521127
2015,"425",531,177,24,139,0,177,9,0.333333333333333
2015,"426",393,110,34,61,6,104,25,0.279898218829517
2015,"432",1032,108,70,32,9,99,32,0.104651162790698
2015,"441",499,100,26,62,6,91,20,0.200400801603206
2015,"442",1012,256,95,141,15,236,51,0.25296442687747
2015,"444",277,32,15,17,3,29,9,0.115523465703971
2015,"445",939,391,126,233,29,362,86,0.416400425985091
2015,"446",2689,1002,259,649,67,929,146,0.372629230197099
2015,"447",1041,285,76,191,35,249,66,0.273775216138329
2015,"448",1065,176,75,90,21,152,24,0.165258215962441
2015,"449",920,192,70,122,9,184,15,0.208695652173913
2015,"450",315,58,7,51,3,55,7,0.184126984126984
2015,"452",1258,342,135,186,29,310,71,0.271860095389507
2015,"454",945,155,78,74,14,138,25,0.164021164021164
2015,"455",278,101,33,62,5,96,27,0.363309352517986
2015,"471",65,12,3,9,0,12,3,0.184615384615385
2015,"500",443,47,23,21,10,34,12,0.106094808126411
2015,"502",220,57,19,35,6,49,8,0.259090909090909
2015,"511",189,21,13,4,11,10,4,0.111111111111111
2015,"530",528,78,34,44,15,63,11,0.147727272727273
2015,"540",1134,278,109,147,15,263,21,0.245149911816578
2015,"560",1190,325,141,164,38,281,50,0.273109243697479
2015,"570",459,111,24,84,6,105,16,0.241830065359477
2015,"575",826,160,57,97,15,145,22,0.193704600484261
2015,"590",1943,513,214,265,129,377,134,0.264024704065878
2015,"600",104,6,3,3,3,3,3,0.0576923076923077
2015,"620",755,113,83,30,70,40,57,0.149668874172185
2015,"621",613,176,55,120,36,138,38,0.287112561174551
2015,"622",577,281,30,238,17,264,29,0.487001733102253
2015,"630",71,8,8,0,5,3,3,0.112676056338028
2015,"631",273,89,46,41,25,64,27,0.326007326007326
2015,"632",148,20,14,6,5,15,8,0.135135135135135
2015,"640",50,6,6,0,0,6,0,0.12
2015,"641",25,3,3,0,0,3,3,0.12
2015,"651",31,6,6,0,0,6,3,0.193548387096774
2015,"670",89,3,0,3,0,3,0,0.0337078651685393
2015,"680",60,30,6,19,2,28,4,0.5
2015,"690",339,129,42,80,19,110,38,0.380530973451327
2015,"700",1394,460,224,224,137,323,175,0.329985652797704
2015,"702",589,116,46,61,18,98,38,0.196943972835314
2015,"703",268,14,6,5,0,14,0,0.0522388059701493
2015,"704",1002,236,89,133,63,164,57,0.235528942115768
2015,"705",524,109,56,48,35,74,43,0.208015267175573
2016,"100",1724,73,69,4,19,54,25,0.0423433874709977
2016,"101",1348,87,44,41,8,78,3,0.064540059347181
2016,"102",1445,35,28,7,13,22,3,0.0242214532871972
2016,"103",1797,63,47,16,9,54,22,0.0350584307178631
2016,"104",1121,64,44,20,16,49,22,0.0570918822479929
2016,"109",275,35,6,29,3,32,3,0.127272727272727
2016,"110",930,23,19,4,6,17,3,0.0247311827956989
2016,"120",1240,30,25,5,13,18,19,0.0241935483870968
2016,"121",2634,283,155,120,54,230,29,0.107441154138193
2016,"122",1659,77,56,18,27,50,18,0.0464135021097046
2016,"123",810,69,49,20,10,59,3,0.0851851851851852
2016,"124",394,18,13,5,0,18,0,0.0456852791878173
2016,"130",1246,28,28,0,0,28,6,0.0224719101123595
2016,"132",377,19,16,3,6,13,3,0.0503978779840849
2016,"140",600,28,19,9,6,22,9,0.0466666666666667
2016,"141",137,10,10,0,0,10,6,0.072992700729927
2016,"150",470,79,70,10,10,70,29,0.168085106382979
2016,"151",62,10,10,0,0,10,6,0.161290322580645
2016,"170",289,28,16,13,9,19,13,0.0968858131487889
2016,"200",526,28,28,0,3,25,10,0.0532319391634981
2016,"201",1254,111,68,35,6,105,24,0.0885167464114833
2016,"202",933,53,41,12,3,50,0,0.0568060021436227
2016,"203",880,47,44,3,13,35,16,0.0534090909090909
2016,"204",1041,128,97,32,30,98,52,0.122958693563881
2016,"210",1413,335,107,213,13,322,54,0.237084217975938
2016,"211",538,57,24,33,10,48,11,0.105947955390335
2016,"213",759,151,63,75,25,127,28,0.198945981554677
2016,"214",624,79,46,33,13,66,10,0.126602564102564
2016,"215",2836,659,210,429,63,597,50,0.232369534555712
2016,"216",443,35,28,7,6,29,16,0.0790067720090293
2016,"217",1053,301,42,240,14,287,24,0.285849952516619
2016,"240",1653,169,74,92,28,141,18,0.102238354506957
2016,"250",128,32,29,3,5,27,19,0.25
2016,"260",335,38,22,15,14,24,6,0.113432835820896
2016,"261",791,110,69,40,27,83,32,0.139064475347661
2016,"262",298,56,3,50,10,47,3,0.187919463087248
2016,"270",2594,348,221,121,45,303,68,0.134155744024672
2016,"280",236,16,16,0,0,16,6,0.0677966101694915
2016,"281",1532,135,101,26,35,101,32,0.0881201044386423
2016,"282",203,21,6,13,3,18,3,0.103448275862069
2016,"283",1135,96,59,34,8,88,34,0.0845814977973568
2016,"284",429,35,25,10,16,19,9,0.0815850815850816
2016,"285",1508,110,69,41,29,82,25,0.0729442970822281
2016,"290",377,87,25,57,22,65,10,0.230769230769231
2016,"291",960,240,61,174,6,234,16,0.25
2016,"292",1399,130,64,64,3,127,24,0.0929235167977127
2016,"293",1450,184,117,62,46,138,55,0.126896551724138
2016,"298",503,128,28,91,0,128,13,0.254473161033797
2016,"300",1475,260,127,115,19,242,22,0.176271186440678
2016,"301",1069,92,54,30,19,73,28,0.0860617399438728
2016,"302",1006,218,95,111,10,209,32,0.216699801192843
2016,"309",396,57,21,37,9,48,9,0.143939393939394
2016,"310",995,112,93,19,32,80,40,0.112562814070352
2016,"311",1124,224,116,97,31,193,79,0.199288256227758
2016,"312",1885,475,199,270,40,434,108,0.251989389920424
2016,"313",1055,154,103,52,13,142,26,0.145971563981043
2016,"314",1403,332,202,127,40,292,117,0.236635780470421
2016,"315",1959,349,171,168,48,301,86,0.178152118427769
2016,"316",134,16,16,0,0,16,13,0.119402985074627
2016,"317",820,166,101,63,27,138,38,0.202439024390244
2016,"318",1268,114,57,48,28,85,19,0.0899053627760252
2016,"319",1419,189,126,57,25,164,44,0.133192389006343
2016,"320",1084,161,81,80,18,142,46,0.148523985239852
2016,"321",1222,173,46,117,29,145,9,0.141571194762684
2016,"322",984,170,73,82,21,149,19,0.172764227642276
2016,"323",1280,143,49,85,10,134,19,0.11171875
2016,"324",1717,262,126,129,51,211,32,0.152591729761211
2016,"325",2462,592,214,355,25,566,69,0.240454914703493
2016,"326",597,159,69,83,10,149,25,0.266331658291457
2016,"327",1609,235,92,139,29,206,19,0.146053449347421
2016,"328",632,131,60,63,12,118,16,0.207278481012658
2016,"329",2051,548,161,357,62,486,60,0.267186738176499
2016,"330",1086,168,85,77,10,159,32,0.154696132596685
2016,"331",1561,136,70,60,3,133,13,0.0871236386931454
2016,"332",1252,173,88,72,32,141,25,0.138178913738019
2016,"333",913,124,54,64,9,114,22,0.135815991237678
2016,"334",678,95,54,41,34,61,16,0.140117994100295
2016,"335",1480,119,65,51,37,82,24,0.0804054054054054
2016,"339",739,123,43,66,7,116,24,0.166441136671177
2016,"340",2412,392,176,204,40,352,35,0.162520729684909
2016,"341",600,67,49,15,19,48,13,0.111666666666667
2016,"343",1298,155,63,83,18,137,31,0.119414483821263
2016,"350",1282,150,44,98,9,142,22,0.117004680187207
2016,"360",2382,462,215,224,38,424,89,0.193954659949622
2016,"361",566,83,25,55,10,74,16,0.146643109540636
2016,"362",975,198,84,108,6,191,38,0.203076923076923
2016,"370",937,96,25,62,10,86,3,0.102454642475987
2016,"380",3462,452,219,209,62,390,74,0.130560369728481
2016,"388",155,12,9,3,6,6,6,0.0774193548387097
2016,"390",973,273,78,189,16,257,37,0.280575539568345
2016,"391",2259,613,224,367,35,578,101,0.271359008410801
2016,"392",1373,131,81,47,13,119,27,0.0954115076474873
2016,"393",2097,510,192,306,75,435,113,0.243204577968526
2016,"400",127,6,3,3,3,3,3,0.047244094488189
2016,"401",571,146,42,101,19,126,26,0.25569176882662
2016,"403",34,0,0,0,0,0,0,0
2016,"404",156,3,0,3,0,3,0,0.0192307692307692
2016,"405",49,6,0,6,0,6,0,0.122448979591837
2016,"406",49,9,6,2,3,6,3,0.183673469387755
2016,"410",2233,695,309,366,211,484,244,0.311240483654277
2016,"411",1680,497,155,307,80,417,119,0.295833333333333
2016,"412",570,179,64,108,35,144,52,0.314035087719298
2016,"413",1083,138,76,56,32,107,35,0.127423822714681
2016,"415",254,22,6,16,0,22,3,0.0866141732283465
2016,"416",2055,334,186,135,41,293,88,0.162530413625304
2016,"417",634,178,71,97,13,165,62,0.280757097791798
2016,"418",395,53,41,9,9,43,29,0.134177215189873
2016,"419",148,22,10,13,3,19,3,0.148648648648649
2016,"420",361,79,33,35,3,76,15,0.218836565096953
2016,"421",393,106,44,59,6,100,25,0.269720101781171
2016,"422",700,203,55,143,6,197,32,0.29
2016,"423",470,94,35,59,6,88,16,0.2
2016,"424",311,19,6,12,3,16,6,0.0610932475884244
2016,"425",513,32,15,17,6,26,12,0.0623781676413255
